referee,date,location,winner,title_bout,weight_class
Piotr Michalak,10/21/2017,"Gdansk, Poland",Blue,False,Bantamweight
Piotr Michalak,10/21/2017,"Gdansk, Poland",Red,False,Lightweight
Tomasz Bronder,10/21/2017,"Gdansk, Poland",Blue,False,Welterweight
Tomasz Bronder,10/21/2017,"Gdansk, Poland",Blue,False,Featherweight
Lukasz Bosacki,10/21/2017,"Gdansk, Poland",Blue,False,WomenBantamweight
Jason Herzog,10/7/2017,"Las Vegas, Nevada, USA",Red,False,WomenFlyweight
Chris Tognoni,10/7/2017,"Las Vegas, Nevada, USA",Blue,False,Bantamweight
Herb Dean,10/7/2017,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Dan Miragliotta,10/7/2017,"Las Vegas, Nevada, USA",Red,True,Flyweight
Jason Herzog,10/7/2017,"Las Vegas, Nevada, USA",Blue,False,WomenStrawweight
Herb Dean,10/7/2017,"Las Vegas, Nevada, USA",Red,True,Lightweight
Jason Herzog,10/7/2017,"Las Vegas, Nevada, USA",Red,False,Flyweight
Chris Tognoni,10/7/2017,"Las Vegas, Nevada, USA",Red,False,Flyweight
Chris Tognoni,10/7/2017,"Las Vegas, Nevada, USA",Blue,False,Middleweight
Steve Perceval,9/22/2017,"Saitama, Saitama, Japan",Blue,False,Lightweight
John Sharp,9/22/2017,"Saitama, Saitama, Japan",Red,False,Featherweight
Leon Roberts,9/22/2017,"Saitama, Saitama, Japan",Red,False,Flyweight
Steve Perceval,9/22/2017,"Saitama, Saitama, Japan",Red,False,WomenStrawweight
John Sharp,9/22/2017,"Saitama, Saitama, Japan",Blue,False,WomenStrawweight
Greg Kleynjans,9/22/2017,"Saitama, Saitama, Japan",Red,False,Welterweight
Greg Kleynjans,9/22/2017,"Saitama, Saitama, Japan",Red,False,LightHeavyweight
Leon Roberts,9/22/2017,"Saitama, Saitama, Japan",Red,False,LightHeavyweight
John Sharp,9/22/2017,"Saitama, Saitama, Japan",Red,False,Welterweight
Greg Kleynjans,9/22/2017,"Saitama, Saitama, Japan",Red,False,Welterweight
Dan Miragliotta,9/16/2017,"Pittsburgh, Pennsylvania, USA",Blue,False,Middleweight
Keith Peterson,9/16/2017,"Pittsburgh, Pennsylvania, USA",Red,False,Welterweight
Dan Miragliotta,9/16/2017,"Pittsburgh, Pennsylvania, USA",Red,False,Welterweight
Rob Hinds,9/16/2017,"Pittsburgh, Pennsylvania, USA",Red,False,Lightweight
Dan Miragliotta,9/16/2017,"Pittsburgh, Pennsylvania, USA",Blue,False,Heavyweight
Rob Hinds,9/16/2017,"Pittsburgh, Pennsylvania, USA",Blue,False,Lightweight
Dan Miragliotta,9/16/2017,"Pittsburgh, Pennsylvania, USA",Red,False,Middleweight
Keith Peterson,9/16/2017,"Pittsburgh, Pennsylvania, USA",Red,False,Heavyweight
Rob Hinds,9/16/2017,"Pittsburgh, Pennsylvania, USA",Blue,False,Middleweight
Keith Peterson,9/16/2017,"Pittsburgh, Pennsylvania, USA",Blue,False,Lightweight
Yves Lavigne,9/9/2017,"Edmonton, Alberta, Canada",Blue,False,Welterweight
Yves Lavigne,9/9/2017,"Edmonton, Alberta, Canada",Blue,False,WomenBantamweight
Dan Miragliotta,9/9/2017,"Edmonton, Alberta, Canada",Red,False,LightHeavyweight
Kyle Cardinal,9/9/2017,"Edmonton, Alberta, Canada",Blue,False,Featherweight
Jerin Valel,9/9/2017,"Edmonton, Alberta, Canada",Red,False,Flyweight
John McCarthy,9/9/2017,"Edmonton, Alberta, Canada",Red,True,WomenBantamweight
Yves Lavigne,9/9/2017,"Edmonton, Alberta, Canada",Red,False,WomenBantamweight
Jerin Valel,9/9/2017,"Edmonton, Alberta, Canada",Red,False,Featherweight
Jerin Valel,9/9/2017,"Edmonton, Alberta, Canada",Blue,False,Lightweight
John McCarthy,9/9/2017,"Edmonton, Alberta, Canada",Red,False,Lightweight
Dan Miragliotta,9/9/2017,"Edmonton, Alberta, Canada",Blue,False,Heavyweight
Kevin Sataki,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,WomenBantamweight
Marc Goddard,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,Welterweight
Leon Roberts,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,Middleweight
Kevin Sataki,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,Lightweight
Neil Hall,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,Lightweight
Marc Goddard,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,Heavyweight
Neil Hall,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,Welterweight
Leon Roberts,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,Lightweight
Marc Goddard,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Blue,False,LightHeavyweight
Leon Roberts,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Blue,False,Featherweight
Neil Hall,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Red,False,Lightweight
Kevin Sataki,9/2/2017,"Rotterdam, Zuid-Holland, Netherlands",Blue,False,LightHeavyweight
Jerin Valel,8/5/2017,"Mexico City, Distrito Federal, Mexico",Red,False,Flyweight
Kevin MacDonald,8/5/2017,"Mexico City, Distrito Federal, Mexico",Red,False,Bantamweight
Gary Copeland,8/5/2017,"Mexico City, Distrito Federal, Mexico",Blue,False,Welterweight
Jerin Valel,8/5/2017,"Mexico City, Distrito Federal, Mexico",Blue,False,Featherweight
Jerin Valel,8/5/2017,"Mexico City, Distrito Federal, Mexico",Blue,False,WomenStrawweight
Bladimir Puga,8/5/2017,"Mexico City, Distrito Federal, Mexico",Blue,False,Middleweight
John McCarthy,8/5/2017,"Mexico City, Distrito Federal, Mexico",Red,False,Flyweight
John McCarthy,8/5/2017,"Mexico City, Distrito Federal, Mexico",Red,False,Middleweight
Kevin MacDonald,8/5/2017,"Mexico City, Distrito Federal, Mexico",Blue,False,Bantamweight
Gary Copeland,8/5/2017,"Mexico City, Distrito Federal, Mexico",Blue,False,Lightweight
Bladimir Puga,8/5/2017,"Mexico City, Distrito Federal, Mexico",Red,False,Flyweight
John McCarthy,8/5/2017,"Mexico City, Distrito Federal, Mexico",Red,False,Bantamweight
Jason Herzog,7/29/2017,"Anaheim, California, USA",Blue,False,LightHeavyweight
Herb Dean,7/29/2017,"Anaheim, California, USA",Red,True,Welterweight
Mike Beltran,7/29/2017,"Anaheim, California, USA",Red,False,Featherweight
John McCarthy,7/29/2017,"Anaheim, California, USA",Red,False,Welterweight
Mike Beltran,7/29/2017,"Anaheim, California, USA",Red,True,WomenFeatherweight
Jason Herzog,7/29/2017,"Anaheim, California, USA",Red,False,Featherweight
Herb Dean,7/29/2017,"Anaheim, California, USA",Red,False,CatchWeight
Herb Dean,7/29/2017,"Anaheim, California, USA",Blue,False,WomenStrawweight
John McCarthy,7/29/2017,"Anaheim, California, USA",Blue,False,Featherweight
Mike Beltran,7/29/2017,"Anaheim, California, USA",Blue,False,Flyweight
Jason Herzog,7/29/2017,"Anaheim, California, USA",Blue,False,Lightweight
Dan Miragliotta,7/22/2017,"Uniondale, New York, USA",Blue,False,Featherweight
Dan Miragliotta,7/22/2017,"Uniondale, New York, USA",Red,False,Bantamweight
Todd Ronald Anderson,7/22/2017,"Uniondale, New York, USA",Blue,False,Welterweight
Dan Miragliotta,7/22/2017,"Uniondale, New York, USA",Blue,False,Heavyweight
John McCarthy,7/22/2017,"Uniondale, New York, USA",Blue,False,Welterweight
Keith Peterson,7/22/2017,"Uniondale, New York, USA",Blue,False,Middleweight
John McCarthy,7/22/2017,"Uniondale, New York, USA",Red,False,LightHeavyweight
John McCarthy,7/22/2017,"Uniondale, New York, USA",Red,False,Middleweight
Keith Peterson,7/22/2017,"Uniondale, New York, USA",Blue,False,Bantamweight
Keith Peterson,7/22/2017,"Uniondale, New York, USA",Red,False,Featherweight
Todd Ronald Anderson,7/22/2017,"Uniondale, New York, USA",Blue,False,Featherweight
John McCarthy,7/22/2017,"Uniondale, New York, USA",Blue,False,Heavyweight
Todd Ronald Anderson,7/22/2017,"Uniondale, New York, USA",Blue,False,Lightweight
Rich Mitchell,7/16/2017,"Glasgow, Scotland, United Kingdom",Red,False,Welterweight
Rich Mitchell,7/16/2017,"Glasgow, Scotland, United Kingdom",Red,False,Middleweight
Marc Goddard,7/16/2017,"Glasgow, Scotland, United Kingdom",Blue,False,WomenStrawweight
Marc Goddard,7/16/2017,"Glasgow, Scotland, United Kingdom",Blue,False,Heavyweight
Grant Waterman,7/16/2017,"Glasgow, Scotland, United Kingdom",Red,False,Flyweight
Leon Roberts,7/16/2017,"Glasgow, Scotland, United Kingdom",Blue,False,Welterweight
Leon Roberts,7/16/2017,"Glasgow, Scotland, United Kingdom",Red,False,LightHeavyweight
Grant Waterman,7/16/2017,"Glasgow, Scotland, United Kingdom",Blue,False,Lightweight
Leon Roberts,7/16/2017,"Glasgow, Scotland, United Kingdom",Red,False,Bantamweight
Marc Goddard,7/16/2017,"Glasgow, Scotland, United Kingdom",Blue,False,Welterweight
Grant Waterman,7/16/2017,"Glasgow, Scotland, United Kingdom",Red,False,Lightweight
Rich Mitchell,7/16/2017,"Glasgow, Scotland, United Kingdom",Red,False,WomenBantamweight
Marc Goddard,7/8/2017,"Las Vegas, Nevada, USA",Blue,False,Heavyweight
Marc Goddard,7/8/2017,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,7/8/2017,"Las Vegas, Nevada, USA",Red,False,Lightweight
Herb Dean,7/8/2017,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,7/8/2017,"Las Vegas, Nevada, USA",Blue,False,Heavyweight
John McCarthy,7/8/2017,"Las Vegas, Nevada, USA",Blue,False,Heavyweight
John McCarthy,7/8/2017,"Las Vegas, Nevada, USA",Blue,True,Middleweight
Mark Smith,7/8/2017,"Las Vegas, Nevada, USA",Red,False,Bantamweight
Marc Goddard,7/8/2017,"Las Vegas, Nevada, USA",Red,False,Featherweight
Mark Smith,7/8/2017,"Las Vegas, Nevada, USA",Blue,False,Welterweight
Mark Smith,7/8/2017,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Marc Goddard,7/7/2017,"Las Vegas, Nevada, USA",Blue,False,Lightweight
John McCarthy,7/7/2017,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Jason Herzog,7/7/2017,"Las Vegas, Nevada, USA",Blue,True,Welterweight
Chris Tognoni,7/7/2017,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,7/7/2017,"Las Vegas, Nevada, USA",Blue,False,Lightweight
John McCarthy,7/7/2017,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Jason Herzog,7/7/2017,"Las Vegas, Nevada, USA",Red,False,WomenStrawweight
Marc Goddard,7/7/2017,"Las Vegas, Nevada, USA",Red,False,Middleweight
Chris Tognoni,7/7/2017,"Las Vegas, Nevada, USA",Red,False,WomenStrawweight
Jason Herzog,7/7/2017,"Las Vegas, Nevada, USA",Red,False,Featherweight
Marc Goddard,7/7/2017,"Las Vegas, Nevada, USA",Blue,False,LightHeavyweight
Mario Yamasaki,6/25/2017,"Oklahoma City, Oklahoma, USA",Blue,False,Lightweight
Gary Ritter,6/25/2017,"Oklahoma City, Oklahoma, USA",Blue,False,Middleweight
Kevin MacDonald,6/25/2017,"Oklahoma City, Oklahoma, USA",Blue,False,Featherweight
Mario Yamasaki,6/25/2017,"Oklahoma City, Oklahoma, USA",Red,False,Welterweight
Kevin MacDonald,6/25/2017,"Oklahoma City, Oklahoma, USA",Red,False,Middleweight
Keith Peterson,6/25/2017,"Oklahoma City, Oklahoma, USA",Red,False,Lightweight
Keith Peterson,6/25/2017,"Oklahoma City, Oklahoma, USA",Red,False,WomenStrawweight
Gary Ritter,6/25/2017,"Oklahoma City, Oklahoma, USA",Blue,False,LightHeavyweight
Mario Yamasaki,6/25/2017,"Oklahoma City, Oklahoma, USA",Blue,False,LightHeavyweight
Kevin MacDonald,6/25/2017,"Oklahoma City, Oklahoma, USA",Blue,False,Lightweight
Keith Peterson,6/25/2017,"Oklahoma City, Oklahoma, USA",Red,False,Featherweight
Gary Ritter,6/25/2017,"Oklahoma City, Oklahoma, USA",Red,False,Lightweight
Mario Yamasaki,6/25/2017,"Oklahoma City, Oklahoma, USA",Red,False,WomenStrawweight
Neil Swailes,6/17/2017,"Kallang, Singapore",Red,False,Featherweight
John Sharp,6/17/2017,"Kallang, Singapore",Blue,False,Heavyweight
Marc Goddard,6/17/2017,"Kallang, Singapore",Blue,False,Lightweight
Marc Goddard,6/17/2017,"Kallang, Singapore",Blue,False,Flyweight
Steve Perceval,6/17/2017,"Kallang, Singapore",Blue,False,Welterweight
Greg Kleynjans,6/17/2017,"Kallang, Singapore",Blue,False,Welterweight
John Sharp,6/17/2017,"Kallang, Singapore",Blue,False,Heavyweight
Marc Goddard,6/17/2017,"Kallang, Singapore",Red,False,WomenBantamweight
Neil Swailes,6/17/2017,"Kallang, Singapore",Red,False,Flyweight
John Sharp,6/17/2017,"Kallang, Singapore",Red,False,Welterweight
Steve Perceval,6/17/2017,"Kallang, Singapore",Blue,False,Bantamweight
Greg Kleynjans,6/17/2017,"Kallang, Singapore",Blue,False,WomenBantamweight
Mark Craig,6/10/2017,"Auckland, New Zealand",Red,False,LightHeavyweight
John Sharp,6/10/2017,"Auckland, New Zealand",Red,False,Featherweight
John Sharp,6/10/2017,"Auckland, New Zealand",Red,False,Middleweight
Neil Swailes,6/10/2017,"Auckland, New Zealand",Red,False,Welterweight
Marc Goddard,6/10/2017,"Auckland, New Zealand",Blue,False,Flyweight
Marc Goddard,6/10/2017,"Auckland, New Zealand",Blue,False,Heavyweight
Mark Craig,6/10/2017,"Auckland, New Zealand",Blue,False,Lightweight
Neil Swailes,6/10/2017,"Auckland, New Zealand",Red,False,Lightweight
Marc Goddard,6/10/2017,"Auckland, New Zealand",Red,False,Flyweight
John Sharp,6/10/2017,"Auckland, New Zealand",Blue,False,Welterweight
Neil Swailes,6/10/2017,"Auckland, New Zealand",Red,False,WomenStrawweight
Osiris Maia,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,Bantamweight
John McCarthy,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,Middleweight
John McCarthy,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Blue,True,Featherweight
Osiris Maia,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,Middleweight
John McCarthy,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,Middleweight
Mario Yamasaki,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Blue,False,Bantamweight
Eduardo Herdy,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Blue,False,Welterweight
Mario Yamasaki,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,WomenStrawweight
Mario Yamasaki,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,WomenStrawweight
Eduardo Herdy,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Blue,False,Bantamweight
Osiris Maia,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Blue,False,Flyweight
Eduardo Herdy,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Red,False,Welterweight
Neil Hall,5/28/2017,"Stockholm, Sweden",Red,False,Bantamweight
Bobby Rehman,5/28/2017,"Stockholm, Sweden",Blue,False,Welterweight
Kevin Sataki,5/28/2017,"Stockholm, Sweden",Red,False,LightHeavyweight
Marc Goddard,5/28/2017,"Stockholm, Sweden",Blue,False,Welterweight
Bobby Rehman,5/28/2017,"Stockholm, Sweden",Red,False,Middleweight
Marc Goddard,5/28/2017,"Stockholm, Sweden",Red,False,LightHeavyweight
Kevin Sataki,5/28/2017,"Stockholm, Sweden",Red,False,Middleweight
Kevin Sataki,5/28/2017,"Stockholm, Sweden",Blue,False,Welterweight
Neil Hall,5/28/2017,"Stockholm, Sweden",Red,False,Welterweight
Marc Goddard,5/28/2017,"Stockholm, Sweden",Blue,False,Lightweight
Neil Hall,5/28/2017,"Stockholm, Sweden",Red,False,Welterweight
Bobby Rehman,5/28/2017,"Stockholm, Sweden",Blue,False,Lightweight
Kerry Hatley,5/13/2017,"Dallas, Texas, USA",Red,False,Welterweight
Don Turnage,5/13/2017,"Dallas, Texas, USA",Blue,False,Middleweight
Herb Dean,5/13/2017,"Dallas, Texas, USA",Red,True,Heavyweight
Jacob Montalvo,5/13/2017,"Dallas, Texas, USA",Blue,False,Featherweight
Jacob Montalvo,5/13/2017,"Dallas, Texas, USA",Red,False,Heavyweight
Chris Reed,5/13/2017,"Dallas, Texas, USA",Red,False,Featherweight
Jacob Montalvo,5/13/2017,"Dallas, Texas, USA",Red,True,WomenStrawweight
Kerry Hatley,5/13/2017,"Dallas, Texas, USA",Blue,False,WomenStrawweight
Don Turnage,5/13/2017,"Dallas, Texas, USA",Blue,False,LightHeavyweight
Don Turnage,5/13/2017,"Dallas, Texas, USA",Red,False,Lightweight
Kerry Hatley,5/13/2017,"Dallas, Texas, USA",Blue,False,Featherweight
John McCarthy,4/22/2017,"Nashville, Tennessee, USA",Red,False,Middleweight
Dan Miragliotta,4/22/2017,"Nashville, Tennessee, USA",Blue,False,Flyweight
Herb Dean,4/22/2017,"Nashville, Tennessee, USA",Red,False,Featherweight
Herb Dean,4/22/2017,"Nashville, Tennessee, USA",Red,False,Bantamweight
Dan Miragliotta,4/22/2017,"Nashville, Tennessee, USA",Red,False,LightHeavyweight
John McCarthy,4/22/2017,"Nashville, Tennessee, USA",Red,False,Lightweight
Dan Miragliotta,4/22/2017,"Nashville, Tennessee, USA",Blue,False,Lightweight
Josh Ward,4/22/2017,"Nashville, Tennessee, USA",Blue,False,Welterweight
Josh Ward,4/22/2017,"Nashville, Tennessee, USA",Red,False,Flyweight
John McCarthy,4/22/2017,"Nashville, Tennessee, USA",Blue,False,WomenStrawweight
Herb Dean,4/22/2017,"Nashville, Tennessee, USA",Red,False,Lightweight
Herb Dean,4/22/2017,"Nashville, Tennessee, USA",Red,False,WomenBantamweight
Dan Miragliotta,4/22/2017,"Nashville, Tennessee, USA",Red,False,Welterweight
Dan Miragliotta,4/15/2017,"Kansas City, Missouri, USA",Red,True,Flyweight
Mike England,4/15/2017,"Kansas City, Missouri, USA",Blue,False,Flyweight
Mario Yamasaki,4/15/2017,"Kansas City, Missouri, USA",Blue,False,Middleweight
Keith Peterson,4/15/2017,"Kansas City, Missouri, USA",Blue,False,Bantamweight
Keith Peterson,4/15/2017,"Kansas City, Missouri, USA",Red,False,WomenStrawweight
Mike England,4/15/2017,"Kansas City, Missouri, USA",Blue,False,Featherweight
Mario Yamasaki,4/15/2017,"Kansas City, Missouri, USA",Blue,False,Lightweight
Dan Miragliotta,4/15/2017,"Kansas City, Missouri, USA",Red,False,Heavyweight
Mario Yamasaki,4/15/2017,"Kansas City, Missouri, USA",Red,False,Bantamweight
Dan Miragliotta,4/15/2017,"Kansas City, Missouri, USA",Red,False,LightHeavyweight
Keith Peterson,4/15/2017,"Kansas City, Missouri, USA",Blue,False,WomenBantamweight
Mike England,4/15/2017,"Kansas City, Missouri, USA",Red,False,Welterweight
Keith Peterson,4/15/2017,"Kansas City, Missouri, USA",Red,False,Middleweight
Keith Peterson,4/8/2017,"Buffalo, New York, USA",Red,False,Welterweight
Dan Miragliotta,4/8/2017,"Buffalo, New York, USA",Blue,False,Middleweight
Dan Miragliotta,4/8/2017,"Buffalo, New York, USA",Red,False,Featherweight
Todd Ronald Anderson,4/8/2017,"Buffalo, New York, USA",Red,False,Featherweight
John McCarthy,4/8/2017,"Buffalo, New York, USA",Blue,False,Lightweight
Todd Ronald Anderson,4/8/2017,"Buffalo, New York, USA",Red,False,Welterweight
Keith Peterson,4/8/2017,"Buffalo, New York, USA",Red,False,WomenStrawweight
Dan Miragliotta,4/8/2017,"Buffalo, New York, USA",Red,False,Lightweight
John McCarthy,4/8/2017,"Buffalo, New York, USA",Red,True,LightHeavyweight
John McCarthy,4/8/2017,"Buffalo, New York, USA",Red,False,LightHeavyweight
John McCarthy,4/8/2017,"Buffalo, New York, USA",Blue,False,Flyweight
Keith Peterson,4/8/2017,"Buffalo, New York, USA",Blue,False,Lightweight
Todd Ronald Anderson,4/8/2017,"Buffalo, New York, USA",Red,False,WomenBantamweight
Grant Waterman,3/18/2017,"London, England, United Kingdom",Red,False,Welterweight
Marc Goddard,3/18/2017,"London, England, United Kingdom",Blue,False,Heavyweight
Leon Roberts,3/18/2017,"London, England, United Kingdom",Blue,False,LightHeavyweight
